Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,+FC_dummy,FC_dummy,TS_dummy,GR_dummy,RA_dummy,DZ_dummy,SN_dummy,SG_dummy,GS_dummy,PL_dummy,IC_dummy,FG+_dummy,FG_dummy,BR_dummy,UP_dummy,HZ_dummy,FU_dummy,VA_dummy,DU_dummy,DS_dummy,PO_dummy,SA_dummy,SS_dummy,PY_dummy,SQ_dummy,DR_dummy,SH_dummy,FZ_dummy,MI_dummy,PR_dummy,BC_dummy,BL_dummy,VC_dummy
2007-05-11,-0.5199421037383982,-0.5540179298185919,-0.5570306262212548,-1.0666638706605729,-0.8632737013782511,0.06016001356105419,-0.8881526848444569,0.0,0.0,-0.3210744348496733,0.47214805770161256,0.4250253155716845,1.2029974358209812,-1.4342711762207,1.3587523616654273,0.0,0.0,-0.3661316543125934,0.0,-0.7434666206587591,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,-0.6223908782092163,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-12,-1.0417156135915442,-1.0373716476309245,-1.0802910485554515,-1.629165381627505,-1.4002661322558652,1.0386742672833944,-0.8881526848444569,0.0,0.0,-0.3210744348496733,1.4823252974352383,1.4384082101196038,1.509819955444415,-1.4342711762207,1.3587523616654273,0.0,0.0,-0.3661316543125934,0.0,-0.7434666206587591,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,-0.6223908782092163,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-13,-0.6069043553805892,-1.327383878318324,-0.985152789949234,-1.910416137110971,-1.4002661322558652,0.875588558329671,-0.8881526848444569,0.0,0.0,-0.3210744348496733,1.4823252974352383,1.6917539337565781,-0.10797151166096389,-0.357803257180857,-0.14776000166872905,0.0,0.0,-0.3661316543125934,0.0,-0.7434666206587591,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,-0.6223908782092163,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-14,1.2193029291054218,-0.07066421200625925,0.6321976063564656,-0.5979126115214629,-0.0040858119740685706,-0.5921828222538392,0.4683824664821741,0.0,0.0,-0.3210744348496733,-0.15921271713188956,-0.01832970079303165,2.7650029902675533,0.32722178220813414,2.7397220280550707,0.0,0.0,-0.3661316543125934,0.0,-0.7434666206587591,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,-0.6223908782092163,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-15,0.3496804126835118,0.026006531556207264,0.2040754426284863,0.2458396549289351,0.21071116037697707,-0.5921828222538392,-0.20988510918114142,0.0,0.0,0.5820770870004852,-0.7905734919654142,-0.8417033026132091,0.31042283328008236,0.9143861016844123,1.170438316248658,0.0,0.0,-0.3661316543125934,0.0,1.3450502984437092,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,1.6067073522627215,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-16,-0.8677911103071622,-1.2307131347558575,-1.0802910485554515,-0.9729136188327508,-1.1854691599048195,1.0386742672833944,-0.8881526848444569,0.0,0.0,0.01166559951617461,0.47214805770161256,0.3616888846624522,0.22674396429187313,1.7951325808988294,1.1390526420125293,0.0,0.0,-0.3661316543125934,0.0,1.3450502984437092,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,1.6067073522627215,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-17,-1.215640116875926,-1.327383878318324,-1.3181366950709956,-2.004166388938793,-1.7224615907824337,1.364845685190841,-0.8881526848444569,0.0,0.0,-0.3210744348496733,1.861141762335362,1.88176322648432,0.9798537851857564,-1.4342711762207,0.8565815738873754,0.0,0.0,-0.3661316543125934,0.0,-0.7434666206587591,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,-0.6223908782092163,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-18,-0.4329798520962072,-1.4240546218807906,-0.9375836606461252,-2.1916668925944367,-1.4002661322558652,0.7125028493759475,-0.8881526848444569,0.0,0.0,-0.3210744348496733,1.7348696073686616,1.755090364665833,-0.44268698761380065,0.7186646618589863,-0.3360740470854985,0.0,0.0,-0.3661316543125934,0.0,-0.7434666206587591,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,-0.6223908782092163,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-19,0.3496804126835118,-0.07066421200625925,0.15650631332537746,-1.347914626144039,-0.6484767290272054,-0.5921828222538392,-0.3794520030969703,0.0,0.0,-0.3210744348496733,0.535284135184974,0.6783710392086587,1.1472115231621747,0.6208039419462732,0.8879672481235036,0.0,0.0,-0.3661316543125934,0.0,-0.7434666206587591,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,-0.6223908782092163,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-20,-0.6069043553805892,-1.327383878318324,-0.985152789949234,-1.254164374316217,-1.6150631046069108,0.875588558329671,-0.8881526848444569,0.0,0.0,-0.15470441766674933,0.7878284451183748,0.8683803319364006,0.9519608288563534,-1.336410456307987,0.6682675284706054,0.0,0.0,2.7312579729755537,0.0,1.3450502984437092,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,-0.6223908782092163,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,13.527749258468683
2007-05-21,0.3496804126835118,-1.2307131347558575,-0.4143232383119283,-0.3166618560379969,-0.326281270500637,-0.10292569539266917,-0.8881526848444569,0.0,0.0,-0.3210744348496733,0.47214805770161256,0.5516981773901716,-0.19165038064917309,-0.651385416918996,-0.1163743274326009,0.0,0.0,-0.3661316543125934,0.0,-0.7434666206587591,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,-0.6223908782092163,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-22,0.9584161741788488,-0.16733495556872577,0.44192108914403033,-0.6916628633492848,-0.11148429814959139,-0.5921828222538392,0.12924867865051634,0.0,0.0,-0.3210744348496733,0.535284135184974,0.5516981773901716,0.8403890035387409,0.0336396224699951,0.5113391572899642,0.0,0.0,-0.3661316543125934,0.0,-0.7434666206587591,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,-0.6223908782092163,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-23,1.1323406774632307,0.3160187622436068,0.7749049942657921,-0.4104121078658189,0.21071116037697707,-0.5921828222538392,0.8075162543138318,0.0,0.0,-0.3210744348496733,0.8509645226017363,0.8050439010271684,1.2308903921503842,0.1315003423827081,1.0135099450680167,0.0,0.0,-0.3661316543125934,0.0,-0.7434666206587591,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,-0.6223908782092163,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-24,1.04537842582104,0.6060309929310064,0.8700432528720097,0.05833915127329109,0.4255081327280227,-0.5921828222538392,0.9770831482296607,0.0,0.0,-0.2735401442259807,0.9772366775684367,0.8683803319364006,2.2071438636794922,0.32722178220813414,2.7397220280550707,0.0,0.0,-0.3661316543125934,0.0,1.3450502984437092,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,-0.6223908782092163,0.0,3.6081917381214126,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-25,-0.5199421037383982,-0.07066421200625925,-0.31918497970571064,-0.8791633670049289,-0.6484767290272054,-0.26601140434639253,-0.8881526848444569,0.0,0.0,-0.30919086219375014,1.6085974524019613,1.6917539337565781,-0.582151769260816,-1.238549736395274,0.07193971798416907,0.0,0.0,-0.3661316543125934,0.0,-0.7434666206587591,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,-0.6223908782092163,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-26,-0.9547533619493532,-0.7473594169435249,-0.8900145313430164,0.15208940310111307,-0.326281270500637,0.7125028493759475,-0.8881526848444569,0.0,0.0,2.0794072416468006,0.6615562901516744,0.8683803319364006,-1.167903852178281,-0.06422109744271792,-0.43023106979388315,0.0,0.0,2.7312579729755537,0.0,1.3450502984437092,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,1.6067073522627215,0.0,3.6081917381214126,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-27,-0.08513084552744318,0.026006531556207264,-0.03377020388705778,-0.5979126115214629,-0.326281270500637,-0.5921828222538392,-0.7185857909286281,0.0,0.0,-0.22600585360228817,0.535284135184974,0.5516981773901716,0.5335664839153071,0.8165253817716992,0.2916394376370666,0.0,0.0,-0.3661316543125934,0.0,1.3450502984437092,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,1.6067073522627215,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-28,0.26271816104132084,-0.6506886733810584,-0.17647759179638423,-0.5979126115214629,-0.326281270500637,-0.5921828222538392,-0.8881526848444569,0.0,0.0,-0.30919086219375014,1.1035088325351372,1.1217260555733748,-0.6100447255902193,-0.749246136831709,-1.02655888028032,0.0,0.0,-0.3661316543125934,0.0,1.3450502984437092,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,-0.6223908782092163,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-29,1.04537842582104,0.3160187622436068,0.7273358649626832,0.4333401585845791,0.6403051050790683,-0.5921828222538392,0.637949360398003,0.0,0.0,-0.3210744348496733,0.8509645226017363,0.8683803319364006,-0.3311151622961885,0.0336396224699951,-0.649930789446781,0.0,0.0,-0.3661316543125934,0.0,-0.7434666206587591,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,1.6067073522627215,0.0,3.6081917381214126,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-30,0.9584161741788488,0.8960432236184059,0.9651815114782273,0.4333401585845791,0.6403051050790683,-0.5921828222538392,1.1466500421454895,0.0,0.0,-0.3210744348496733,0.34587590273491214,0.4250253155716845,0.9240678725269504,0.1315003423827081,0.6368818542344773,0.0,0.0,-0.3661316543125934,0.0,-0.7434666206587591,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,-0.6223908782092163,0.0,3.6081917381214126,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-05-31,0.17575590939912983,0.7993724800559394,0.48949021844713914,0.7145909140680451,0.6403051050790683,-0.5921828222538392,0.2988155725663452,0.0,0.0,-0.297307289537827,0.1564676702848727,0.17167959193471027,0.6451383092329196,0.1315003423827081,0.41718213458157977,0.0,0.0,-0.3661316543125934,0.0,1.3450502984437092,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,-0.6223908782092163,0.0,3.6081917381214126,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-06-01,0.7844916708944668,0.5093602493685399,0.6797667356595745,0.9020914177236891,0.7477035912545912,-0.5921828222538392,0.637949360398003,0.0,0.0,0.13050132607540596,-0.4117570270652904,-0.398348286248493,-0.7774024635666377,-0.06422109744271792,-0.6813164636829091,0.0,0.0,2.7312579729755537,0.0,1.3450502984437092,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,1.6067073522627215,0.0,3.6081917381214126,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-06-02,0.4366426643257028,0.7993724800559394,0.6321976063564656,0.9020914177236891,0.8551020774301139,-0.5921828222538392,0.4683824664821741,0.0,0.0,-0.22600585360228817,-1.4219342667989163,-1.2850583189779252,-0.13586446799036686,0.42508250212084714,-0.36745972132162663,0.0,0.0,-0.3661316543125934,0.0,1.3450502984437092,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,1.6067073522627215,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-06-03,0.17575590939912983,0.5093602493685399,0.3467828305378127,0.620840662240223,0.4255081327280227,-0.5921828222538392,-0.04031821526531254,0.0,0.0,-0.297307289537827,-2.7477918939493042,-2.615123368072074,-0.4984729002726069,0.7186646618589863,-0.5871594409745244,0.0,0.0,2.7312579729755537,0.0,1.3450502984437092,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,1.6067073522627215,0.0,3.6081917381214126,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-06-04,-0.4329798520962072,0.12267727511867378,-0.17647759179638423,0.4333401585845791,0.10331267420145425,-0.5921828222538392,-0.8881526848444569,0.0,0.0,0.6058442323123315,-2.7477918939493042,-2.868469091709048,0.22674396429187313,1.3058289813352644,0.3544107861093229,0.0,0.0,2.7312579729755537,0.0,1.3450502984437092,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,1.6067073522627215,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-06-05,-1.0417156135915442,-0.940700904068458,-1.032721919252343,-0.5041623596936409,-0.8632737013782511,0.875588558329671,-0.8881526848444569,0.0,0.0,0.6771456682478701,-0.9799817244154535,-1.1583854571594383,-0.4984729002726069,-1.238549736395274,-0.30468837284937034,0.0,0.0,-0.3661316543125934,0.0,1.3450502984437092,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,1.6067073522627215,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-06-06,-0.4329798520962072,-1.2307131347558575,-0.8424454020399076,-0.5041623596936409,-0.4336797566761598,0.5494171404222242,-0.8881526848444569,0.0,0.0,-0.297307289537827,-1.1693899568655153,-1.0317125953409512,1.0635326541739658,-0.06422109744271792,0.8879672481235036,0.0,0.0,-0.3661316543125934,0.0,1.3450502984437092,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,-0.6223908782092163,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
2007-06-07,1.3062651807476129,1.3793969414307385,1.3933036752062067,0.808341165895867,1.0698990497811596,-0.5921828222538392,1.8249176178088053,0.0,0.0,-0.3210744348496733,-2.6215197389826037,-2.678459798981306,4.382794457372932,0.22936106229542114,4.560091133750509,0.0,0.0,-0.3661316543125934,0.0,-0.7434666206587591,-0.2025299670494246,-0.02607315963394304,0.0,0.0,0.0,0.0,-0.10482848367219184,-0.1259881576697424,-0.6223908782092163,0.0,-0.27714713423756276,-0.05838078700867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02607315963394304,0.0,0.0,0.0,-0.04519076877005514,0.0,-0.04519076877005514,0.0,-0.07392212709545729
