Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,+FC_dummy,FC_dummy,TS_dummy,GR_dummy,RA_dummy,DZ_dummy,SN_dummy,SG_dummy,GS_dummy,PL_dummy,IC_dummy,FG+_dummy,FG_dummy,BR_dummy,UP_dummy,HZ_dummy,FU_dummy,VA_dummy,DU_dummy,DS_dummy,PO_dummy,SA_dummy,SS_dummy,PY_dummy,SQ_dummy,DR_dummy,SH_dummy,FZ_dummy,MI_dummy,PR_dummy,BC_dummy,BL_dummy,VC_dummy
2007-05-11,-0.2936922368264667,-0.9598764229365179,-0.6297520563899605,-0.893117743252483,-0.9293348206493104,0.14671183990177342,-0.9581861591082187,0.0,0.0,-0.3538778401064984,0.47380967834337795,0.4187895580369964,1.3280627467249844,1.8854826615759663,1.3571365605105026,0.0,0.0,-0.3720722264372894,-0.026073159633943042,-0.7292035197069237,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,-0.6129444791981076,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-12,-0.9943648018322347,-1.1539879897125247,-1.1052804379463481,-1.548579653969975,-1.4705521240184296,1.017517599318751,-0.9581861591082187,0.0,0.0,-0.3538778401064984,1.428868807229766,1.427310178782087,1.606730263428596,-1.6498402166273958,1.4215609930716213,0.0,0.0,-0.3720722264372894,-0.026073159633943042,-0.7292035197069237,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,-0.6129444791981076,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-13,-0.6440285193293508,-1.445155339876535,-1.0577275997907094,-2.016766733053898,-1.4705521240184296,0.8433564474353555,-0.9581861591082187,0.0,0.0,-0.3538778401064984,1.4925394158222023,1.7424728727649097,-0.14887509180415776,-0.6397479657121495,-0.3178986860785929,0.0,0.0,-0.3720722264372894,-0.026073159633943042,-0.7292035197069237,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,-0.6129444791981076,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-14,1.1952369638107905,-0.47459750599650063,0.41641038303409245,-0.7994803274356985,-0.17163059593254368,-0.5499327676318088,0.15704598631718347,0.0,0.0,-0.3538778401064984,-0.035555190396045565,0.1036268640541514,1.9968647868136526,0.3703442852030968,1.9369564535605737,0.0,0.0,-0.3720722264372894,-0.026073159633943042,-0.7292035197069237,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,-0.6129444791981076,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-15,0.4945643988050223,-0.28048593922049375,0.13109335410025982,0.23053124654893178,0.15309978608892777,-0.5499327676318088,-0.32091064743656034,0.0,0.0,1.2988807246171175,-0.7996024935051469,-0.8418612178943836,0.32485968659198206,0.7743811855691953,0.7128922348993122,0.0,0.0,2.687650216667124,-0.026073159633943042,1.3713592611318075,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,1.6314691361740674,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-16,-1.0819488724579558,-1.3480995564885316,-1.2479389524132645,-1.0803925748860523,-1.3623086633446058,1.1916787512021467,-0.9581861591082187,0.0,0.0,-0.16105600755540986,0.47380967834337795,0.4187895580369964,0.296992934921621,1.8854826615759663,1.0350143977049073,0.0,0.0,-0.3720722264372894,-0.026073159633943042,1.3713592611318075,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,1.6314691361740674,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-17,-1.3447010843351188,-1.445155339876535,-1.4381503050358195,-2.016766733053898,-1.795282506039901,1.5400010549689378,-0.9581861591082187,0.0,0.0,-0.3538778401064984,1.9382336759691894,1.9315704891546213,1.3280627467249844,-1.6498402166273958,1.163863262827145,0.0,0.0,-0.3720722264372894,-0.026073159633943042,-0.7292035197069237,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,-0.6129444791981076,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-18,-0.5564444487036297,-1.5422111232645384,-1.0577275997907094,-2.1104041488706824,-1.3623086633446058,0.8433564474353555,-0.9581861591082187,0.0,0.0,-0.3538778401064984,1.8108924587843391,1.8685379503580657,-0.9848776419149932,0.4713535102946214,-0.9943552279703427,0.0,0.0,-0.3720722264372894,-0.026073159633943042,-0.7292035197069237,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,-0.6129444791981076,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-19,0.3193962575535803,-0.28048593922049375,0.03598767778898229,-1.548579653969975,-0.7128478993016628,-0.5499327676318088,-0.48022952535447494,0.0,0.0,-0.3538778401064984,0.6011508955282281,0.7339522520198191,1.1608622367028174,0.5723627353861461,0.9061655325826692,0.0,0.0,-0.3720722264372894,-0.026073159633943042,-0.7292035197069237,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,-0.6129444791981076,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-20,-0.6440285193293508,-1.445155339876535,-1.0577275997907094,-1.1740299907028369,-1.5787955846922535,0.8433564474353555,-0.9581861591082187,0.0,0.0,-0.050872103240502155,0.7921627213055148,0.9230498684095305,0.46419344494378795,-1.4478217664443467,0.35855785581315697,0.0,0.0,2.687650216667124,-0.026073159633943042,1.3713592611318075,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,-0.6129444791981076,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-21,0.2318121869278593,-1.2510437731005282,-0.48709354192304416,-0.33129324835177565,-0.2798740566063675,-0.20161046386501766,-0.9581861591082187,0.0,0.0,-0.3538778401064984,0.47380967834337795,0.5448546356301299,-0.17674184347451907,-0.7407571908036742,-0.25347425351747377,0.0,0.0,-0.3720722264372894,-0.026073159633943042,-0.7292035197069237,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,-0.6129444791981076,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-22,0.9324847519336273,0.10773719433152003,0.5590688975010087,-0.893117743252483,-0.17163059593254368,-0.5499327676318088,0.4756837421530127,0.0,0.0,-0.3538778401064984,0.6011508955282281,0.5448546356301299,0.8821947199992056,-0.13470184025452636,0.6484678023381928,0.0,0.0,-0.3720722264372894,-0.026073159633943042,-0.7292035197069237,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,-0.6129444791981076,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-23,1.1076528931850693,0.6900718946595407,0.9394916027461189,-0.5185680799853448,0.15309978608892777,-0.5499327676318088,1.112959253824671,0.0,0.0,-0.3538778401064984,0.9831745470827787,0.860017329612975,1.1051287333620952,0.0673166099285229,0.8417411000215498,0.0,0.0,-0.3720722264372894,-0.026073159633943042,-0.7292035197069237,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,-0.6129444791981076,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-24,1.0200688225593484,0.6900718946595407,0.8919387645904802,-0.05038100090142193,0.3695867074365754,-0.5499327676318088,0.9536403759067564,0.0,0.0,-0.3401048520671349,0.9831745470827787,0.860017329612975,1.9132645318025694,0.26933506011157216,2.1302297512439305,0.0,0.0,-0.3720722264372894,-0.026073159633943042,1.3713592611318075,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,-0.6129444791981076,0.0,2.8838265717970164,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-25,-0.9067807312065138,-0.18343015583249028,-0.5821992182343217,-0.705842911618914,-0.7128478993016628,-0.02744931198162211,-0.9581861591082187,0.0,0.0,-0.10596405539795603,1.6198806330070525,1.6794403339683541,-0.6783433735410203,-1.2458033162612974,-0.12462538839523588,0.0,0.0,-0.3720722264372894,-0.026073159633943042,1.3713592611318075,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,1.6314691361740674,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-26,-0.5564444487036297,-0.8628206395485144,-0.724857732701238,0.13689383073214723,-0.2798740566063675,0.320872991785169,-0.9581861591082187,0.0,0.0,0.4174094900978558,0.6648215041206645,0.860017329612975,-1.2356784069482438,-0.235711065346051,-0.25347425351747377,0.0,0.0,2.687650216667124,-0.026073159633943042,1.3713592611318075,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,1.6314691361740674,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-27,-0.11852409557502473,0.010681410943516594,-0.05911799852229525,-0.42493066416856023,-0.2798740566063675,-0.5499327676318088,-0.6395484032723895,0.0,0.0,-0.13351003147668294,0.6011508955282281,0.5448546356301299,0.3527264382623431,0.6733719604776707,0.19749677441035934,0.0,0.0,-0.3720722264372894,-0.026073159633943042,1.3713592611318075,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,1.6314691361740674,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-28,-0.030940024949303726,-0.47459750599650063,-0.24932935114485033,-0.42493066416856023,-0.2798740566063675,-0.5499327676318088,-0.9581861591082187,0.0,0.0,-0.3538778401064984,1.110515764267629,1.112147484799242,-0.6226098702002978,-0.9427756409867234,-1.0909918768120213,0.0,0.0,-0.3720722264372894,-0.026073159633943042,-0.7292035197069237,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,-0.6129444791981076,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-29,1.0200688225593484,0.5930161112715372,0.8443859264348413,0.5114434939992855,0.6943170894580468,-0.5499327676318088,0.9536403759067564,0.0,0.0,-0.3538778401064984,0.7921627213055148,0.7969847908163971,-0.316075601826325,-0.13470184025452636,-0.3823231186397117,0.0,0.0,-0.3720722264372894,-0.026073159633943042,-0.7292035197069237,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,1.6314691361740674,0.0,2.8838265717970164,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-30,1.1076528931850693,1.0782950282115544,1.129702955368674,0.32416866236571634,0.6943170894580468,-0.5499327676318088,1.4315970096605002,0.0,0.0,-0.3538778401064984,0.4101390697509415,0.4187895580369964,0.7707277133177608,-0.03369261516300173,0.48740672093539517,0.0,0.0,-0.3720722264372894,-0.026073159633943042,-0.7292035197069237,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,-0.6129444791981076,0.0,2.8838265717970164,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-05-31,0.3193962575535803,0.8841834614355476,0.6066217356566476,0.6987183256328546,0.6943170894580468,-0.5499327676318088,0.4756837421530127,0.0,0.0,1.106058892066029,0.15545663538124108,0.16665940285070696,0.5477936999548717,0.0673166099285229,0.19749677441035934,0.0,0.0,-0.3720722264372894,-0.026073159633943042,1.3713592611318075,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,1.6314691361740674,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-06-01,0.8449006813079063,0.7871276780475441,0.8443859264348413,0.8859931572664238,0.8025605501318707,-0.5499327676318088,0.9536403759067564,0.0,0.0,0.22458765754676716,-0.4175788419505962,-0.4006334463184051,-0.6226098702002978,-0.13470184025452636,-0.8977185791286643,0.0,0.0,2.687650216667124,-0.026073159633943042,1.3713592611318075,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,1.6314691361740674,0.0,2.8838265717970164,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-06-02,0.4069803281793013,0.8841834614355476,0.6541745738122863,0.7923557414496393,0.8025605501318707,-0.5499327676318088,0.6350026200709272,0.0,0.0,-0.3401048520671349,-1.3726379708369842,-1.28308898947034,0.1576591765698151,0.3703442852030968,-0.12462538839523588,0.0,0.0,-0.3720722264372894,-0.026073159633943042,1.3713592611318075,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,1.6314691361740674,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-06-03,0.05664404567641728,0.4959603278835338,0.27375186856717615,0.6050809098160701,0.47783016811039924,-0.5499327676318088,-0.002272891600731131,0.0,0.0,0.5275933944127634,-2.8370619684627956,-2.6698048429948535,-0.5668763668595754,0.6733719604776707,-0.4467475512008308,0.0,0.0,2.687650216667124,-0.026073159633943042,1.3713592611318075,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,1.6314691361740674,0.0,2.8838265717970164,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,9.855624451719603
2007-06-04,-0.38127630745218777,-0.28048593922049375,-0.34443502745612786,0.32416866236571634,0.044856325415103954,-0.37577161574841317,-0.9581861591082187,0.0,0.0,0.5000474183340365,-2.7733913598703817,-2.8589024593845425,0.26912618325125987,1.2794273110268186,0.48740672093539517,0.0,0.0,-0.3720722264372894,-0.026073159633943042,1.3713592611318075,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,1.6314691361740674,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-06-05,-1.1695329430836767,-0.7657648561605109,-1.0101747616350707,-0.6122054958021294,-0.8210913599754867,0.8433564474353555,-0.9581861591082187,0.0,0.0,0.38986351401912883,-0.9906143192824335,-1.1570239118772063,-0.20460859514488017,-1.4478217664443467,-0.15683760467579527,0.0,0.0,-0.3720722264372894,-0.026073159633943042,1.3713592611318075,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,1.6314691361740674,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-06-06,-0.2936922368264667,-1.0569322063245212,-0.6773048945455993,-0.6122054958021294,-0.4963609779540151,0.14671183990177342,-0.9581861591082187,0.0,0.0,-0.3401048520671349,-1.18162614505972,-0.9048937566909392,0.7428609616473997,-0.235711065346051,0.6484678023381928,0.0,0.0,-0.3720722264372894,-0.026073159633943042,1.3713592611318075,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,-0.6129444791981076,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
2007-06-07,1.3704051050622323,1.175350811599558,1.319914307991229,0.6987183256328546,0.9108040108056945,-0.5499327676318088,1.7502347654963295,0.0,0.0,-0.3538778401064984,-2.582379534093095,-2.6067723041982753,3.724603390376046,0.16832583502004753,3.9019016466747045,0.0,0.0,-0.3720722264372894,-0.026073159633943042,-0.7292035197069237,-0.2317034117342808,-0.05838078700867157,0.0,0.0,0.0,0.0,-0.08677032709753535,-0.11126384123284262,-0.6129444791981076,0.0,-0.3467614903682866,-0.05219957509718805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,0.0,0.0,0.0,0.0,-0.03688555567816588,0.0,-0.10146490513094991
